consume,end_time,index,length,link,start_time,norm_start_time,day_start_time,day_start_date
7.21,2016-08-25 07:14:57.210,35126,197,122,2016-08-25 07:14:50.000,2016-08-25 07:00:00.000,07:00:00,2016-08-25
5.0,2016-08-25 07:18:24.000,35132,109,110,2016-08-25 07:18:19.000,2016-08-25 07:00:00.000,07:00:00,2016-08-25
5.78,2016-08-25 07:53:07.780,35164,109,110,2016-08-25 07:53:02.000,2016-08-25 07:40:00.000,07:40:00,2016-08-25
3.21,2016-08-25 08:32:22.210,35198,78,105,2016-08-25 08:32:19.000,2016-08-25 08:20:00.000,08:20:00,2016-08-25
4.74,2016-08-25 08:32:26.740,35198,58,100,2016-08-25 08:32:22.000,2016-08-25 08:20:00.000,08:20:00,2016-08-25
2.82,2016-08-25 09:05:33.820,35244,40,108,2016-08-25 09:05:31.000,2016-08-25 09:00:00.000,09:00:00,2016-08-25
1.56,2016-08-25 09:11:33.560,35249,34,107,2016-08-25 09:11:32.000,2016-08-25 09:00:00.000,09:00:00,2016-08-25
1.83,2016-08-25 09:11:34.830,35249,40,108,2016-08-25 09:11:33.000,2016-08-25 09:00:00.000,09:00:00,2016-08-25
0.28,2016-08-25 09:11:35.280,35249,6,120,2016-08-25 09:11:35.000,2016-08-25 09:00:00.000,09:00:00,2016-08-25
4.99,2016-08-25 09:21:24.990,35261,109,110,2016-08-25 09:21:20.000,2016-08-25 09:20:00.000,09:20:00,2016-08-25
4.89,2016-08-25 09:37:38.890,35272,109,110,2016-08-25 09:37:34.000,2016-08-25 09:20:00.000,09:20:00,2016-08-25
2.9,2016-08-25 09:42:00.900,35276,109,110,2016-08-25 09:41:58.000,2016-08-25 09:40:00.000,09:40:00,2016-08-25
0.33,2016-08-25 09:42:24.330,35276,6,120,2016-08-25 09:42:24.000,2016-08-25 09:40:00.000,09:40:00,2016-08-25
4.15,2016-08-25 10:04:48.150,35292,109,110,2016-08-25 10:04:44.000,2016-08-25 10:00:00.000,10:00:00,2016-08-25
3.12,2016-08-25 10:04:52.120,35292,59,123,2016-08-25 10:04:49.000,2016-08-25 10:00:00.000,10:00:00,2016-08-25
0.32,2016-08-25 10:04:56.320,35292,6,120,2016-08-25 10:04:56.000,2016-08-25 10:00:00.000,10:00:00,2016-08-25
0.18,2016-08-25 10:30:16.180,35314,6,120,2016-08-25 10:30:16.000,2016-08-25 10:20:00.000,10:20:00,2016-08-25
3.94,2016-08-25 10:38:35.940,35322,109,110,2016-08-25 10:38:32.000,2016-08-25 10:20:00.000,10:20:00,2016-08-25
4.94,2016-08-25 12:08:22.940,35373,121,111,2016-08-25 12:08:18.000,2016-08-25 12:00:00.000,12:00:00,2016-08-25
6.27,2016-08-25 13:24:39.270,35425,197,122,2016-08-25 13:24:33.000,2016-08-25 13:20:00.000,13:20:00,2016-08-25
5.18,2016-08-25 13:25:13.180,35429,109,110,2016-08-25 13:25:08.000,2016-08-25 13:20:00.000,13:20:00,2016-08-25
2.8,2016-08-25 13:25:15.800,35429,59,123,2016-08-25 13:25:13.000,2016-08-25 13:20:00.000,13:20:00,2016-08-25
1.62,2016-08-25 13:25:17.620,35429,34,107,2016-08-25 13:25:16.000,2016-08-25 13:20:00.000,13:20:00,2016-08-25
1.9,2016-08-25 13:25:18.900,35429,40,108,2016-08-25 13:25:17.000,2016-08-25 13:20:00.000,13:20:00,2016-08-25
0.29,2016-08-25 13:25:19.290,35429,6,120,2016-08-25 13:25:19.000,2016-08-25 13:20:00.000,13:20:00,2016-08-25
1.78,2016-08-25 13:27:38.780,35432,34,107,2016-08-25 13:27:37.000,2016-08-25 13:20:00.000,13:20:00,2016-08-25
2.33,2016-08-25 13:27:41.330,35432,40,108,2016-08-25 13:27:39.000,2016-08-25 13:20:00.000,13:20:00,2016-08-25
2.35,2016-08-25 13:30:13.350,35438,40,108,2016-08-25 13:30:11.000,2016-08-25 13:20:00.000,13:20:00,2016-08-25
0.25,2016-08-25 14:24:38.250,35479,6,120,2016-08-25 14:24:38.000,2016-08-25 14:20:00.000,14:20:00,2016-08-25
2.92,2016-08-25 14:32:46.920,35485,78,105,2016-08-25 14:32:44.000,2016-08-25 14:20:00.000,14:20:00,2016-08-25
18.89,2016-08-25 14:37:49.890,35486,206,118,2016-08-25 14:37:31.000,2016-08-25 14:20:00.000,14:20:00,2016-08-25
7.73,2016-08-25 14:47:13.730,35499,135,109,2016-08-25 14:47:06.000,2016-08-25 14:40:00.000,14:40:00,2016-08-25
17.63,2016-08-25 14:52:06.630,35503,136,117,2016-08-25 14:51:49.000,2016-08-25 14:40:00.000,14:40:00,2016-08-25
2.78,2016-08-25 15:02:18.780,35513,109,110,2016-08-25 15:02:16.000,2016-08-25 15:00:00.000,15:00:00,2016-08-25
5.17,2016-08-25 15:17:25.170,35519,109,110,2016-08-25 15:17:20.000,2016-08-25 15:00:00.000,15:00:00,2016-08-25
1.74,2016-08-25 15:24:02.740,35522,40,108,2016-08-25 15:24:01.000,2016-08-25 15:20:00.000,15:20:00,2016-08-25
5.52,2016-08-25 15:34:48.520,35532,135,109,2016-08-25 15:34:43.000,2016-08-25 15:20:00.000,15:20:00,2016-08-25
21.73,2016-08-25 15:35:09.730,35532,293,104,2016-08-25 15:34:48.000,2016-08-25 15:20:00.000,15:20:00,2016-08-25
17.78,2016-08-25 16:06:03.780,35553,197,122,2016-08-25 16:05:46.000,2016-08-25 16:00:00.000,16:00:00,2016-08-25
3.24,2016-08-25 17:22:32.240,35594,109,110,2016-08-25 17:22:29.000,2016-08-25 17:20:00.000,17:20:00,2016-08-25
2.11,2016-08-25 17:29:17.110,35598,34,107,2016-08-25 17:29:15.000,2016-08-25 17:20:00.000,17:20:00,2016-08-25
1.75,2016-08-25 17:29:18.750,35598,40,108,2016-08-25 17:29:17.000,2016-08-25 17:20:00.000,17:20:00,2016-08-25
0.26,2016-08-25 17:29:18.260,35598,6,120,2016-08-25 17:29:18.000,2016-08-25 17:20:00.000,17:20:00,2016-08-25
2.66,2016-08-25 21:27:18.660,35678,109,110,2016-08-25 21:27:16.000,2016-08-25 21:20:00.000,21:20:00,2016-08-25
2.78,2016-08-25 21:51:54.780,35684,40,108,2016-08-25 21:51:52.000,2016-08-25 21:40:00.000,21:40:00,2016-08-25
6.85,2016-08-25 22:18:44.850,35688,136,117,2016-08-25 22:18:38.000,2016-08-25 22:00:00.000,22:00:00,2016-08-25
6.19,2016-08-25 23:42:52.190,35698,109,110,2016-08-25 23:42:46.000,2016-08-25 23:40:00.000,23:40:00,2016-08-25
2.31,2016-08-26 00:34:28.310,35707,78,105,2016-08-26 00:34:26.000,2016-08-26 00:20:00.000,00:20:00,2016-08-26
1.72,2016-08-26 00:34:29.720,35707,58,100,2016-08-26 00:34:28.000,2016-08-26 00:20:00.000,00:20:00,2016-08-26
4.2,2016-08-26 05:22:18.200,35737,109,110,2016-08-26 05:22:14.000,2016-08-26 05:20:00.000,05:20:00,2016-08-26
2.89,2016-08-26 07:58:01.890,35800,109,110,2016-08-26 07:57:59.000,2016-08-26 07:40:00.000,07:40:00,2016-08-26
11.15,2016-08-26 08:16:31.150,35812,136,117,2016-08-26 08:16:20.000,2016-08-26 08:00:00.000,08:00:00,2016-08-26
24.63,2016-08-26 08:59:02.630,35846,206,118,2016-08-26 08:58:38.000,2016-08-26 08:40:00.000,08:40:00,2016-08-26
7.38,2016-08-26 09:55:14.380,35885,109,110,2016-08-26 09:55:07.000,2016-08-26 09:40:00.000,09:40:00,2016-08-26
14.32,2016-08-26 10:11:38.320,35894,197,122,2016-08-26 10:11:24.000,2016-08-26 10:00:00.000,10:00:00,2016-08-26
4.72,2016-08-26 10:14:59.720,35897,109,110,2016-08-26 10:14:55.000,2016-08-26 10:00:00.000,10:00:00,2016-08-26
5.81,2016-08-26 10:15:11.810,35897,136,117,2016-08-26 10:15:06.000,2016-08-26 10:00:00.000,10:00:00,2016-08-26
5.91,2016-08-26 11:00:59.910,35921,109,110,2016-08-26 11:00:54.000,2016-08-26 11:00:00.000,11:00:00,2016-08-26
6.02,2016-08-26 11:04:04.020,35923,109,110,2016-08-26 11:03:58.000,2016-08-26 11:00:00.000,11:00:00,2016-08-26
0.27,2016-08-26 11:04:11.270,35923,6,120,2016-08-26 11:04:11.000,2016-08-26 11:00:00.000,11:00:00,2016-08-26
11.38,2016-08-26 11:09:48.380,35927,198,114,2016-08-26 11:09:37.000,2016-08-26 11:00:00.000,11:00:00,2016-08-26
0.52,2016-08-26 11:26:22.520,35934,6,120,2016-08-26 11:26:22.000,2016-08-26 11:20:00.000,11:20:00,2016-08-26
3.75,2016-08-26 12:19:32.750,35963,109,110,2016-08-26 12:19:29.000,2016-08-26 12:00:00.000,12:00:00,2016-08-26
1.51,2016-08-26 12:23:52.510,35967,59,123,2016-08-26 12:23:51.000,2016-08-26 12:20:00.000,12:20:00,2016-08-26
0.87,2016-08-26 12:23:53.870,35967,34,107,2016-08-26 12:23:53.000,2016-08-26 12:20:00.000,12:20:00,2016-08-26
1.03,2016-08-26 12:23:55.030,35967,40,108,2016-08-26 12:23:54.000,2016-08-26 12:20:00.000,12:20:00,2016-08-26
5.79,2016-08-26 13:24:37.790,36010,136,117,2016-08-26 13:24:32.000,2016-08-26 13:20:00.000,13:20:00,2016-08-26
2.25,2016-08-26 14:07:22.250,36033,40,108,2016-08-26 14:07:20.000,2016-08-26 14:00:00.000,14:00:00,2016-08-26
0.52,2016-08-26 14:14:32.520,36039,6,120,2016-08-26 14:14:32.000,2016-08-26 14:00:00.000,14:00:00,2016-08-26
4.5,2016-08-26 15:47:57.500,36093,59,123,2016-08-26 15:47:53.000,2016-08-26 15:40:00.000,15:40:00,2016-08-26
14.71,2016-08-26 15:55:21.710,36098,198,114,2016-08-26 15:55:07.000,2016-08-26 15:40:00.000,15:40:00,2016-08-26
2.6,2016-08-26 16:26:55.600,36118,40,108,2016-08-26 16:26:53.000,2016-08-26 16:20:00.000,16:20:00,2016-08-26
1.78,2016-08-26 16:39:51.780,36129,40,108,2016-08-26 16:39:50.000,2016-08-26 16:20:00.000,16:20:00,2016-08-26
6.04,2016-08-26 16:39:58.040,36129,136,117,2016-08-26 16:39:52.000,2016-08-26 16:20:00.000,16:20:00,2016-08-26
2.06,2016-08-26 17:23:57.060,36157,40,108,2016-08-26 17:23:55.000,2016-08-26 17:20:00.000,17:20:00,2016-08-26
2.59,2016-08-26 18:13:05.590,36190,59,123,2016-08-26 18:13:03.000,2016-08-26 18:00:00.000,18:00:00,2016-08-26
1.49,2016-08-26 18:13:07.490,36190,34,107,2016-08-26 18:13:06.000,2016-08-26 18:00:00.000,18:00:00,2016-08-26
0.39,2016-08-26 18:13:09.390,36190,9,119,2016-08-26 18:13:09.000,2016-08-26 18:00:00.000,18:00:00,2016-08-26
13.2,2016-08-26 18:36:08.200,36204,197,122,2016-08-26 18:35:55.000,2016-08-26 18:20:00.000,18:20:00,2016-08-26
8.05,2016-08-26 18:35:51.050,36205,109,110,2016-08-26 18:35:43.000,2016-08-26 18:20:00.000,18:20:00,2016-08-26
2.15,2016-08-26 19:00:51.150,36221,40,108,2016-08-26 19:00:49.000,2016-08-26 19:00:00.000,19:00:00,2016-08-26
0.32,2016-08-26 19:00:51.320,36221,6,120,2016-08-26 19:00:51.000,2016-08-26 19:00:00.000,19:00:00,2016-08-26
2.61,2016-08-26 19:28:16.610,36235,34,107,2016-08-26 19:28:14.000,2016-08-26 19:20:00.000,19:20:00,2016-08-26
2.59,2016-08-26 20:18:11.590,36250,34,107,2016-08-26 20:18:09.000,2016-08-26 20:00:00.000,20:00:00,2016-08-26
14.8,2016-08-26 21:26:22.800,36269,198,114,2016-08-26 21:26:08.000,2016-08-26 21:20:00.000,21:20:00,2016-08-26
0.64,2016-08-26 21:33:26.640,36270,9,119,2016-08-26 21:33:26.000,2016-08-26 21:20:00.000,21:20:00,2016-08-26
8.55,2016-08-26 22:09:21.550,36285,109,110,2016-08-26 22:09:13.000,2016-08-26 22:00:00.000,22:00:00,2016-08-26
3.43,2016-08-26 22:09:25.430,36285,59,123,2016-08-26 22:09:22.000,2016-08-26 22:00:00.000,22:00:00,2016-08-26
3.07,2016-08-27 05:16:04.070,36316,40,108,2016-08-27 05:16:01.000,2016-08-27 05:00:00.000,05:00:00,2016-08-27
5.38,2016-08-27 06:41:51.380,36331,109,110,2016-08-27 06:41:46.000,2016-08-27 06:40:00.000,06:40:00,2016-08-27
3.78,2016-08-27 07:13:48.780,36340,78,105,2016-08-27 07:13:45.000,2016-08-27 07:00:00.000,07:00:00,2016-08-27
4.64,2016-08-27 07:14:44.640,36341,58,100,2016-08-27 07:14:40.000,2016-08-27 07:00:00.000,07:00:00,2016-08-27
2.96,2016-08-27 07:47:32.960,36361,109,110,2016-08-27 07:47:30.000,2016-08-27 07:40:00.000,07:40:00,2016-08-27
5.07,2016-08-27 07:53:08.070,36365,109,110,2016-08-27 07:53:03.000,2016-08-27 07:40:00.000,07:40:00,2016-08-27
0.37,2016-08-27 08:48:37.370,36398,15,106,2016-08-27 08:48:37.000,2016-08-27 08:40:00.000,08:40:00,2016-08-27
5.43,2016-08-27 08:47:10.430,36399,109,110,2016-08-27 08:47:05.000,2016-08-27 08:40:00.000,08:40:00,2016-08-27
5.68,2016-08-27 08:55:25.680,36410,109,110,2016-08-27 08:55:20.000,2016-08-27 08:40:00.000,08:40:00,2016-08-27
0.28,2016-08-27 09:02:14.280,36415,6,120,2016-08-27 09:02:14.000,2016-08-27 09:00:00.000,09:00:00,2016-08-27
2.67,2016-08-27 09:14:12.670,36429,109,110,2016-08-27 09:14:10.000,2016-08-27 09:00:00.000,09:00:00,2016-08-27
0.32,2016-08-27 09:15:17.320,36430,6,120,2016-08-27 09:15:17.000,2016-08-27 09:00:00.000,09:00:00,2016-08-27
0.45,2016-08-27 09:27:51.450,36454,9,119,2016-08-27 09:27:51.000,2016-08-27 09:20:00.000,09:20:00,2016-08-27
9.53,2016-08-27 09:28:01.530,36454,198,114,2016-08-27 09:27:52.000,2016-08-27 09:20:00.000,09:20:00,2016-08-27
4.63,2016-08-27 09:28:37.630,36457,109,110,2016-08-27 09:28:33.000,2016-08-27 09:20:00.000,09:20:00,2016-08-27
13.83,2016-08-27 09:47:03.830,36483,198,114,2016-08-27 09:46:50.000,2016-08-27 09:40:00.000,09:40:00,2016-08-27
0.33,2016-08-27 10:12:25.330,36515,6,120,2016-08-27 10:12:25.000,2016-08-27 10:00:00.000,10:00:00,2016-08-27
0.24,2016-08-27 10:19:29.240,36523,6,120,2016-08-27 10:19:29.000,2016-08-27 10:00:00.000,10:00:00,2016-08-27
6.03,2016-08-27 10:19:36.030,36523,136,117,2016-08-27 10:19:30.000,2016-08-27 10:00:00.000,10:00:00,2016-08-27
8.66,2016-08-27 11:07:54.660,36553,136,117,2016-08-27 11:07:46.000,2016-08-27 11:00:00.000,11:00:00,2016-08-27
3.29,2016-08-27 11:24:00.290,36563,40,108,2016-08-27 11:23:57.000,2016-08-27 11:20:00.000,11:20:00,2016-08-27
4.21,2016-08-27 11:57:50.210,36594,58,100,2016-08-27 11:57:46.000,2016-08-27 11:40:00.000,11:40:00,2016-08-27
2.68,2016-08-27 12:20:12.680,36604,59,123,2016-08-27 12:20:10.000,2016-08-27 12:20:00.000,12:20:00,2016-08-27
18.02,2016-08-27 12:39:38.020,36612,206,118,2016-08-27 12:39:20.000,2016-08-27 12:20:00.000,12:20:00,2016-08-27
16.83,2016-08-27 12:39:54.830,36612,197,122,2016-08-27 12:39:38.000,2016-08-27 12:20:00.000,12:20:00,2016-08-27
2.24,2016-08-27 13:04:26.240,36633,40,108,2016-08-27 13:04:24.000,2016-08-27 13:00:00.000,13:00:00,2016-08-27
6.24,2016-08-27 13:43:38.240,36661,109,110,2016-08-27 13:43:32.000,2016-08-27 13:40:00.000,13:40:00,2016-08-27
8.35,2016-08-27 13:55:44.350,36668,109,110,2016-08-27 13:55:36.000,2016-08-27 13:40:00.000,13:40:00,2016-08-27
3.88,2016-08-27 14:14:09.880,36679,59,123,2016-08-27 14:14:06.000,2016-08-27 14:00:00.000,14:00:00,2016-08-27
1.77,2016-08-27 14:29:49.770,36688,40,108,2016-08-27 14:29:48.000,2016-08-27 14:20:00.000,14:20:00,2016-08-27
0.27,2016-08-27 14:29:49.270,36688,6,120,2016-08-27 14:29:49.000,2016-08-27 14:20:00.000,14:20:00,2016-08-27
2.84,2016-08-27 14:37:07.840,36694,59,123,2016-08-27 14:37:05.000,2016-08-27 14:20:00.000,14:20:00,2016-08-27
5.85,2016-08-27 14:57:06.850,36705,109,110,2016-08-27 14:57:01.000,2016-08-27 14:40:00.000,14:40:00,2016-08-27
3.05,2016-08-27 16:30:35.050,36775,58,100,2016-08-27 16:30:32.000,2016-08-27 16:20:00.000,16:20:00,2016-08-27
2.99,2016-08-27 17:14:37.990,36809,109,110,2016-08-27 17:14:35.000,2016-08-27 17:00:00.000,17:00:00,2016-08-27
6.76,2016-08-27 19:25:47.760,36862,109,110,2016-08-27 19:25:41.000,2016-08-27 19:20:00.000,19:20:00,2016-08-27
10.64,2016-08-27 19:51:15.640,36873,109,110,2016-08-27 19:51:05.000,2016-08-27 19:40:00.000,19:40:00,2016-08-27
8.69,2016-08-27 20:27:39.690,36895,109,110,2016-08-27 20:27:31.000,2016-08-27 20:20:00.000,20:20:00,2016-08-27
2.65,2016-08-27 22:49:34.650,36928,109,110,2016-08-27 22:49:32.000,2016-08-27 22:40:00.000,22:40:00,2016-08-27
2.67,2016-08-28 00:00:12.670,36936,109,110,2016-08-28 00:00:10.000,2016-08-28 00:00:00.000,00:00:00,2016-08-28
1.51,2016-08-28 00:00:14.510,36936,59,123,2016-08-28 00:00:13.000,2016-08-28 00:00:00.000,00:00:00,2016-08-28
3.87,2016-08-28 06:03:03.870,36950,58,100,2016-08-28 06:03:00.000,2016-08-28 06:00:00.000,06:00:00,2016-08-28
6.61,2016-08-28 06:04:52.610,36951,121,111,2016-08-28 06:04:46.000,2016-08-28 06:00:00.000,06:00:00,2016-08-28
16.18,2016-08-28 07:28:22.180,36965,136,117,2016-08-28 07:28:06.000,2016-08-28 07:20:00.000,07:20:00,2016-08-28
2.16,2016-08-28 07:38:04.160,36968,40,108,2016-08-28 07:38:02.000,2016-08-28 07:20:00.000,07:20:00,2016-08-28
1.74,2016-08-28 07:56:22.740,36976,58,100,2016-08-28 07:56:21.000,2016-08-28 07:40:00.000,07:40:00,2016-08-28
7.76,2016-08-28 08:45:14.760,36998,109,110,2016-08-28 08:45:07.000,2016-08-28 08:40:00.000,08:40:00,2016-08-28
5.91,2016-08-28 09:17:53.910,37008,109,110,2016-08-28 09:17:48.000,2016-08-28 09:00:00.000,09:00:00,2016-08-28
1.6,2016-08-28 09:17:59.600,37008,34,107,2016-08-28 09:17:58.000,2016-08-28 09:00:00.000,09:00:00,2016-08-28
4.36,2016-08-28 09:30:06.360,37013,109,110,2016-08-28 09:30:02.000,2016-08-28 09:20:00.000,09:20:00,2016-08-28
1.6,2016-08-28 09:30:11.600,37013,40,108,2016-08-28 09:30:10.000,2016-08-28 09:20:00.000,09:20:00,2016-08-28
4.4,2016-08-28 09:48:16.400,37023,109,110,2016-08-28 09:48:12.000,2016-08-28 09:40:00.000,09:40:00,2016-08-28
2.38,2016-08-28 09:48:19.380,37023,59,123,2016-08-28 09:48:17.000,2016-08-28 09:40:00.000,09:40:00,2016-08-28
1.37,2016-08-28 09:48:20.370,37023,34,107,2016-08-28 09:48:19.000,2016-08-28 09:40:00.000,09:40:00,2016-08-28
1.49,2016-08-28 10:15:45.490,37035,34,107,2016-08-28 10:15:44.000,2016-08-28 10:00:00.000,10:00:00,2016-08-28
3.06,2016-08-28 11:12:13.060,37055,59,123,2016-08-28 11:12:10.000,2016-08-28 11:00:00.000,11:00:00,2016-08-28
1.98,2016-08-28 11:12:14.980,37055,34,107,2016-08-28 11:12:13.000,2016-08-28 11:00:00.000,11:00:00,2016-08-28
2.95,2016-08-28 13:04:26.950,37091,40,108,2016-08-28 13:04:24.000,2016-08-28 13:00:00.000,13:00:00,2016-08-28
1.45,2016-08-28 13:17:44.450,37096,59,123,2016-08-28 13:17:43.000,2016-08-28 13:00:00.000,13:00:00,2016-08-28
2.1,2016-08-28 13:17:46.100,37096,34,107,2016-08-28 13:17:44.000,2016-08-28 13:00:00.000,13:00:00,2016-08-28
4.76,2016-08-28 13:17:39.760,37097,109,110,2016-08-28 13:17:35.000,2016-08-28 13:00:00.000,13:00:00,2016-08-28
0.25,2016-08-28 13:32:53.250,37103,6,120,2016-08-28 13:32:53.000,2016-08-28 13:20:00.000,13:20:00,2016-08-28
3.7,2016-08-28 13:51:25.700,37109,40,108,2016-08-28 13:51:22.000,2016-08-28 13:40:00.000,13:40:00,2016-08-28
3.51,2016-08-28 14:01:59.510,37117,109,110,2016-08-28 14:01:56.000,2016-08-28 14:00:00.000,14:00:00,2016-08-28
4.74,2016-08-28 15:22:27.740,37154,59,123,2016-08-28 15:22:23.000,2016-08-28 15:20:00.000,15:20:00,2016-08-28
2.24,2016-08-28 15:22:29.240,37154,34,107,2016-08-28 15:22:27.000,2016-08-28 15:20:00.000,15:20:00,2016-08-28
10.08,2016-08-28 15:31:44.080,37160,109,110,2016-08-28 15:31:34.000,2016-08-28 15:20:00.000,15:20:00,2016-08-28
4.68,2016-08-28 15:32:02.680,37161,135,109,2016-08-28 15:31:58.000,2016-08-28 15:20:00.000,15:20:00,2016-08-28
4.68,2016-08-28 15:40:38.680,37163,109,110,2016-08-28 15:40:34.000,2016-08-28 15:40:00.000,15:40:00,2016-08-28
2.57,2016-08-28 15:40:41.570,37163,59,123,2016-08-28 15:40:39.000,2016-08-28 15:40:00.000,15:40:00,2016-08-28
0.27,2016-08-28 15:40:45.270,37163,6,120,2016-08-28 15:40:45.000,2016-08-28 15:40:00.000,15:40:00,2016-08-28
5.43,2016-08-28 15:40:50.430,37163,136,117,2016-08-28 15:40:45.000,2016-08-28 15:40:00.000,15:40:00,2016-08-28
3.17,2016-08-28 15:52:21.170,37168,109,110,2016-08-28 15:52:18.000,2016-08-28 15:40:00.000,15:40:00,2016-08-28
1.94,2016-08-28 15:52:22.940,37168,59,123,2016-08-28 15:52:21.000,2016-08-28 15:40:00.000,15:40:00,2016-08-28
8.64,2016-08-28 16:41:17.640,37184,109,110,2016-08-28 16:41:09.000,2016-08-28 16:40:00.000,16:40:00,2016-08-28
1.63,2016-08-28 17:20:02.630,37196,59,123,2016-08-28 17:20:01.000,2016-08-28 17:20:00.000,17:20:00,2016-08-28
0.91,2016-08-28 17:20:03.910,37196,34,107,2016-08-28 17:20:03.000,2016-08-28 17:20:00.000,17:20:00,2016-08-28
6.48,2016-08-28 17:33:02.480,37202,109,110,2016-08-28 17:32:56.000,2016-08-28 17:20:00.000,17:20:00,2016-08-28
21.55,2016-08-28 18:41:27.550,37221,136,117,2016-08-28 18:41:06.000,2016-08-28 18:40:00.000,18:40:00,2016-08-28
4.06,2016-08-28 19:22:08.060,37231,109,110,2016-08-28 19:22:04.000,2016-08-28 19:20:00.000,19:20:00,2016-08-28
3.71,2016-08-28 21:22:47.710,37254,107,115,2016-08-28 21:22:44.000,2016-08-28 21:20:00.000,21:20:00,2016-08-28
4.68,2016-08-28 21:22:56.680,37254,135,109,2016-08-28 21:22:52.000,2016-08-28 21:20:00.000,21:20:00,2016-08-28
2.02,2016-08-29 00:10:25.020,37275,78,105,2016-08-29 00:10:23.000,2016-08-29 00:00:00.000,00:00:00,2016-08-29
1.5,2016-08-29 00:10:27.500,37275,58,100,2016-08-29 00:10:26.000,2016-08-29 00:00:00.000,00:00:00,2016-08-29
2.15,2016-08-29 05:34:03.150,37293,59,123,2016-08-29 05:34:01.000,2016-08-29 05:20:00.000,05:20:00,2016-08-29
3.1,2016-08-29 06:23:59.100,37303,59,123,2016-08-29 06:23:56.000,2016-08-29 06:20:00.000,06:20:00,2016-08-29
1.75,2016-08-29 06:24:00.750,37303,34,107,2016-08-29 06:23:59.000,2016-08-29 06:20:00.000,06:20:00,2016-08-29
0.62,2016-08-29 07:34:59.620,37340,9,119,2016-08-29 07:34:59.000,2016-08-29 07:20:00.000,07:20:00,2016-08-29
23.94,2016-08-29 08:19:09.940,37370,206,118,2016-08-29 08:18:46.000,2016-08-29 08:00:00.000,08:00:00,2016-08-29
4.35,2016-08-29 08:22:04.350,37371,40,108,2016-08-29 08:22:00.000,2016-08-29 08:20:00.000,08:20:00,2016-08-29
1.76,2016-08-29 08:37:55.760,37382,40,108,2016-08-29 08:37:54.000,2016-08-29 08:20:00.000,08:20:00,2016-08-29
6.82,2016-08-29 09:55:06.820,37417,40,108,2016-08-29 09:55:00.000,2016-08-29 09:40:00.000,09:40:00,2016-08-29
5.15,2016-08-29 10:08:34.150,37422,78,105,2016-08-29 10:08:29.000,2016-08-29 10:00:00.000,10:00:00,2016-08-29
43.46,2016-08-29 10:09:40.460,37422,197,122,2016-08-29 10:08:57.000,2016-08-29 10:00:00.000,10:00:00,2016-08-29
4.74,2016-08-29 10:20:21.740,37432,109,110,2016-08-29 10:20:17.000,2016-08-29 10:20:00.000,10:20:00,2016-08-29
5.92,2016-08-29 10:20:32.920,37432,136,117,2016-08-29 10:20:27.000,2016-08-29 10:20:00.000,10:20:00,2016-08-29
18.13,2016-08-29 10:27:45.130,37434,197,122,2016-08-29 10:27:27.000,2016-08-29 10:20:00.000,10:20:00,2016-08-29
12.08,2016-08-29 11:48:08.080,37470,59,123,2016-08-29 11:47:56.000,2016-08-29 11:40:00.000,11:40:00,2016-08-29
1.8,2016-08-29 12:23:55.800,37494,40,108,2016-08-29 12:23:54.000,2016-08-29 12:20:00.000,12:20:00,2016-08-29
18.74,2016-08-29 13:15:48.740,37517,197,122,2016-08-29 13:15:30.000,2016-08-29 13:00:00.000,13:00:00,2016-08-29
13.18,2016-08-29 13:47:04.180,37548,206,118,2016-08-29 13:46:51.000,2016-08-29 13:40:00.000,13:40:00,2016-08-29
10.06,2016-08-29 14:06:15.060,37559,198,114,2016-08-29 14:06:05.000,2016-08-29 14:00:00.000,14:00:00,2016-08-29
0.29,2016-08-29 14:11:21.290,37565,6,120,2016-08-29 14:11:21.000,2016-08-29 14:00:00.000,14:00:00,2016-08-29
1.17,2016-08-29 14:36:53.170,37579,34,107,2016-08-29 14:36:52.000,2016-08-29 14:20:00.000,14:20:00,2016-08-29
0.23,2016-08-29 14:41:27.230,37581,6,120,2016-08-29 14:41:27.000,2016-08-29 14:40:00.000,14:40:00,2016-08-29
6.59,2016-08-29 14:41:34.590,37581,136,117,2016-08-29 14:41:28.000,2016-08-29 14:40:00.000,14:40:00,2016-08-29
4.45,2016-08-29 15:22:55.450,37601,109,110,2016-08-29 15:22:51.000,2016-08-29 15:20:00.000,15:20:00,2016-08-29
1.59,2016-08-29 15:23:15.590,37601,40,108,2016-08-29 15:23:14.000,2016-08-29 15:20:00.000,15:20:00,2016-08-29
0.24,2016-08-29 15:23:16.240,37601,6,120,2016-08-29 15:23:16.000,2016-08-29 15:20:00.000,15:20:00,2016-08-29
7.13,2016-08-29 15:40:03.130,37614,109,110,2016-08-29 15:39:56.000,2016-08-29 15:20:00.000,15:20:00,2016-08-29
6.48,2016-08-29 16:24:36.480,37640,109,110,2016-08-29 16:24:30.000,2016-08-29 16:20:00.000,16:20:00,2016-08-29
0.56,2016-08-29 16:35:04.560,37646,9,119,2016-08-29 16:35:04.000,2016-08-29 16:20:00.000,16:20:00,2016-08-29
4.02,2016-08-29 17:01:30.020,37660,59,123,2016-08-29 17:01:26.000,2016-08-29 17:00:00.000,17:00:00,2016-08-29
14.35,2016-08-29 17:22:11.350,37664,206,118,2016-08-29 17:21:57.000,2016-08-29 17:20:00.000,17:20:00,2016-08-29
